video_id,gloss,split,url,bbox,fps,frame_start,frame_end,source
25174,gorilla,train,http://www.aslsearch.com/signs/videos/gorilla.mp4,"[173, 43, 511, 400]",25,1,-1,aslsearch
65838,gorilla,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GO/GORILLA-473.mp4,"[127, 17, 491, 370]",25,1,-1,aslsignbank
67720,gorilla,train,https://youtu.be/hLWnFnyTV4s,"[88, 13, 446, 360]",25,1,-1,asllex
25167,gorilla,val,https://media.spreadthesign.com/video/mp4/13/93095.mp4,"[19, 41, 287, 240]",25,1,-1,spreadthesign
25168,gorilla,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Rwanda%2C%20Gorilla-j3tYegNrULo.mp4,"[529, 104, 1621, 1066]",25,1,-1,signschool
25170,gorilla,train,https://www.handspeak.com/word/g/gorilla.mp4,"[24, 0, 320, 240]",25,1,-1,handspeak
25171,gorilla,test,https://www.signingsavvy.com/signs/mp4/7/7430.mp4,"[67, 10, 228, 192]",25,1,-1,signingsavvy
25172,gorilla,train,http://www.aslpro.com//main/g/gorilla_1.swf,"[0, 0, 247, 240]",25,1,-1,aslpro
25568,gray,train,https://www.youtube.com/watch?v=YdHKN_wHZqo,"[0, 0, 360, 240]",25,1883,1925,asl5200
70248,gray,train,https://www.youtube.com/watch?v=WprUBqi3iBc,"[158, 43, 411, 360]",25,1725,1814,northtexas
25578,gray,train,http://www.aslsearch.com/signs/videos/gray.mp4,"[172, 56, 524, 400]",25,1,-1,aslsearch
65852,gray,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GRAY-1857.mp4,"[168, 37, 499, 370]",25,1,-1,aslsignbank
25570,gray,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/gray.mp4,"[229, 15, 532, 414]",25,1,-1,startasl
25572,gray,val,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Gray.mp4,"[233, 31, 1125, 720]",25,1,-1,signschool
25573,gray,train,https://media.asldeafined.com/vocabulary/1468550615.6627.mp4,"[94, 10, 554, 480]",25,1,-1,asldeafined
25575,gray,test,https://www.handspeak.com/word/g/gray-us.mp4,"[59, 18, 256, 240]",25,1,-1,handspeak
25576,gray,train,https://www.signingsavvy.com/signs/mp4/7/7058.mp4,"[78, 14, 236, 192]",25,1,-1,signingsavvy
25939,guide,train,https://www.youtube.com/watch?v=YdHKN_wHZqo,"[0, 0, 360, 240]",25,2125,2174,asl5200
25941,guide,train,https://media.spreadthesign.com/video/mp4/13/96448.mp4,"[50, 29, 266, 240]",25,1,-1,spreadthesign
25942,guide,train,https://media.asldeafined.com/vocabulary/1468551049.6840.mp4,"[86, 10, 559, 480]",25,1,-1,asldeafined
25943,guide,train,https://www.handspeak.com/word/g/guide2.mp4,"[60, 5, 557, 480]",25,1,-1,handspeak
25944,guide,val,https://www.handspeak.com/word/g/guide.mp4,"[70, 0, 282, 240]",25,1,-1,handspeak
25945,guide,val,https://www.signingsavvy.com/signs/mp4/14/14178.mp4,"[66, 11, 212, 192]",25,1,-1,signingsavvy
25946,guide,train,https://www.signingsavvy.com/signs/mp4/9/9681.mp4,"[70, 14, 211, 192]",25,1,-1,signingsavvy
25947,guide,test,http://www.aslpro.com/main/g/guide.swf,"[0, 6, 245, 240]",25,1,-1,aslpro
25948,guide,train,http://www.aslsearch.com/signs/videos/guide.mp4,"[184, 60, 542, 400]",25,1,-1,aslsearch
26079,habit,train,https://www.youtube.com/watch?v=SiBub8VD5wo,"[0, 0, 360, 240]",25,24,70,asl5200
26082,habit,train,https://media.spreadthesign.com/video/mp4/13/486610.mp4,"[40, 0, 289, 240]",25,1,-1,spreadthesign
26083,habit,train,https://media.asldeafined.com/vocabulary/1468551349.1494.mp4,"[95, 13, 550, 480]",25,1,-1,asldeafined
26084,habit,train,https://www.handspeak.com/word/h/habit2.mp4,"[83, 0, 525, 480]",25,1,-1,handspeak
26085,habit,val,https://www.handspeak.com/word/h/habit.mp4,"[56, 1, 272, 240]",25,1,-1,handspeak
26086,habit,val,https://www.signingsavvy.com/signs/mp4/9/9857.mp4,"[62, 11, 207, 192]",25,1,-1,signingsavvy
26087,habit,train,https://www.youtube.com/watch?v=AObxjvn8ep8,"[377, 56, 987, 720]",25,1,-1,aslu
26088,habit,test,http://www.aslpro.com/main/h/habit.swf,"[0, 7, 213, 240]",25,1,-1,aslpro
26089,habit,train,http://www.aslsearch.com/signs/videos/used-to.mp4,"[192, 53, 543, 400]",25,1,-1,aslsearch
26906,health,train,https://www.youtube.com/watch?v=SiBub8VD5wo,"[0, 0, 360, 240]",25,921,960,asl5200
26914,health,train,https://media.spreadthesign.com/video/mp4/13/58309.mp4,"[48, 0, 276, 240]",25,1,-1,spreadthesign
67749,health,train,https://youtu.be/zsbhcamBGbg,"[101, 10, 387, 360]",25,1,-1,asllex
26915,health,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/health.mp4,"[430, 57, 840, 720]",25,1,-1,startasl
26916,health,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Brave-SLaYUgpSKEc.mp4,"[559, 63, 1658, 1080]",25,1,-1,signschool
26917,health,val,https://media.asldeafined.com/vocabulary/1468580248.6841.mp4,"[38, 11, 576, 480]",25,1,-1,asldeafined
26918,health,train,https://www.handspeak.com/word/h/health.mp4,"[60, 0, 600, 480]",25,1,-1,handspeak
26919,health,test,https://www.signingsavvy.com/signs/mp4/6/6687.mp4,"[66, 13, 227, 192]",25,1,-1,signingsavvy
26921,health,train,http://www.aslsearch.com/signs/videos/brave.mp4,"[147, 49, 562, 397]",25,1,-1,aslsearch
26958,hearing aid,train,https://www.youtube.com/watch?v=SiBub8VD5wo,"[0, 0, 360, 240]",25,994,1056,asl5200
65885,hearing aid,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HEARING-AID-1772.mp4,"[159, 34, 484, 370]",25,1,-1,aslsignbank
67751,hearing aid,train,https://youtu.be/FuR5VKcnP_8,"[93, 9, 370, 360]",25,1,-1,asllex
26959,hearing aid,train,https://media.spreadthesign.com/video/mp4/13/58523.mp4,"[51, 8, 244, 240]",25,1,-1,spreadthesign
26960,hearing aid,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hearing%20Aid-MoN8HlhLX8I.mp4,"[660, 133, 1521, 1069]",25,1,-1,signschool
26961,hearing aid,val,https://www.handspeak.com/word/h/hearing-aid.mp4,"[27, 10, 556, 480]",25,1,-1,handspeak
26962,hearing aid,train,https://www.signingsavvy.com/signs/mp4/14/14195.mp4,"[44, 8, 211, 192]",25,1,-1,signingsavvy
26964,hearing aid,test,http://www.aslpro.com/main/h/hearing_aid.swf,"[0, 11, 218, 240]",25,1,-1,aslpro
26965,hearing aid,train,http://www.aslsearch.com/signs/videos/hearing-aid.mp4,"[150, 60, 557, 400]",25,1,-1,aslsearch
27085,heaven,train,https://www.youtube.com/watch?v=vSowMKjmI2A,"[253, 40, 1031, 719]",25,1,-1,aslu
27086,heaven,train,http://www.aslpro.com/main/h/heaven.swf,"[1, 14, 229, 240]",25,1,-1,aslpro
65887,heaven,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HEAVEN-672.mp4,"[123, 13, 540, 370]",25,1,-1,aslsignbank
67753,heaven,train,https://youtu.be/EWW3iPeLrCM,"[80, 0, 466, 360]",25,1,-1,asllex
27087,heaven,val,http://www.aslsearch.com/signs/videos/heaven.mp4,"[139, 46, 600, 400]",25,1,-1,aslsearch
27078,heaven,val,https://media.spreadthesign.com/video/mp4/13/93129.mp4,"[23, 24, 280, 240]",25,1,-1,spreadthesign
27079,heaven,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Heaven-05D4avC00dw.mp4,"[474, 40, 1671, 1080]",25,1,-1,signschool
27081,heaven,test,https://www.handspeak.com/word/h/heaven.mp4,"[55, 0, 640, 480]",25,1,-1,handspeak
27082,heaven,train,https://www.signingsavvy.com/signs/mp4/8/8253.mp4,"[61, 0, 252, 192]",25,1,-1,signingsavvy
27093,heavy,train,https://www.youtube.com/watch?v=SiBub8VD5wo,"[0, 0, 360, 240]",25,1167,1236,asl5200
27095,heavy,train,https://media.spreadthesign.com/video/mp4/13/58524.mp4,"[48, 6, 265, 240]",25,1,-1,spreadthesign
27096,heavy,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Heavy-RB-T9JIpb2s.mp4,"[557, 69, 1602, 1080]",25,1,-1,signschool
27097,heavy,train,https://media.asldeafined.com/vocabulary/1468580534.4014.mp4,"[56, 7, 577, 480]",25,1,-1,asldeafined
27098,heavy,val,https://www.handspeak.com/word/h/heavy.mp4,"[103, 0, 566, 480]",25,1,-1,handspeak
27099,heavy,val,https://www.signingsavvy.com/signs/mp4/22/22587.mp4,"[75, 21, 219, 192]",25,1,-1,signingsavvy
27100,heavy,train,https://www.youtube.com/watch?v=p8m9-RMJ-8Y,"[177, 16, 489, 360]",25,1,-1,aslu
27101,heavy,test,http://www.aslpro.com/main/h/heavy.swf,"[17, 2, 240, 240]",25,1,-1,aslpro
27102,heavy,train,http://www.aslsearch.com/signs/videos/heavy.mp4,"[190, 52, 562, 400]",25,1,-1,aslsearch
27185,helmet,train,https://www.youtube.com/watch?v=SiBub8VD5wo,"[0, 0, 360, 240]",25,1344,1386,asl5200
67756,helmet,train,https://youtu.be/43x_cmrkWLM,"[71, 0, 397, 360]",25,1,-1,asllex
27186,helmet,train,https://media.spreadthesign.com/video/mp4/13/311318.mp4,"[43, 3, 278, 240]",25,1,-1,spreadthesign
27187,helmet,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Helmet%202-cWiWnWfiQu0.mp4,"[521, 0, 1788, 1080]",25,1,-1,signschool
27188,helmet,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Helmet-3OqyJdGcpto.mp4,"[462, 0, 1920, 1080]",25,1,-1,signschool
27189,helmet,val,https://www.handspeak.com/word/h/helmet.mp4,"[12, 14, 320, 240]",25,1,-1,handspeak
27190,helmet,train,https://www.signingsavvy.com/signs/mp4/4/4037.mp4,"[38, 4, 240, 192]",25,1,-1,signingsavvy
27191,helmet,test,http://www.aslpro.com/main/h/helmet.swf,"[6, 6, 244, 240]",25,1,-1,aslpro
27192,helmet,train,http://www.aslsearch.com/signs/videos/helmet.mp4,"[159, 29, 581, 400]",25,1,-1,aslsearch
68860,hide,train,https://www.youtube.com/watch?v=RfSWy6P34Wc,"[324, 15, 942, 720]",25,1,72,lillybauer
27375,hide,train,https://media.spreadthesign.com/video/mp4/13/483757.mp4,"[45, 3, 269, 240]",25,1,-1,spreadthesign
27376,hide,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hide-z4wUJvLRVQM.mp4,"[734, 81, 1594, 1080]",25,1,-1,signschool
27377,hide,train,https://media.asldeafined.com/vocabulary/1468580908.3000.mp4,"[63, 14, 561, 480]",25,1,-1,asldeafined
27378,hide,val,https://www.handspeak.com/word/h/hide.mp4,"[107, 0, 549, 480]",25,1,-1,handspeak
27379,hide,val,https://www.signingsavvy.com/signs/mp4/7/7195.mp4,"[83, 17, 232, 192]",25,1,-1,signingsavvy
27380,hide,train,https://www.youtube.com/watch?v=yZ8Uwt2-21o,"[336, 32, 1011, 720]",25,1,-1,aslu
27381,hide,test,http://www.aslpro.com/main/h/hide.swf,"[26, 15, 202, 240]",25,1,-1,aslpro
27382,hide,train,http://www.aslsearch.com/signs/videos/hide.mp4,"[186, 52, 539, 400]",25,1,-1,aslsearch
27432,high school,train,https://www.youtube.com/watch?v=SiBub8VD5wo,"[0, 0, 360, 240]",25,1617,1656,asl5200
27436,high school,train,https://media.asldeafined.com/vocabulary/1468580950.5180.mp4,"[51, 9, 524, 480]",25,1,-1,asldeafined
27434,high school,train,https://media.spreadthesign.com/video/mp4/13/58525.mp4,"[48, 5, 245, 240]",25,1,-1,spreadthesign
67763,high school,train,https://youtu.be/KU606zZ3Lbw,"[91, 22, 381, 360]",25,1,-1,asllex
27437,high school,val,https://www.handspeak.com/word/h/high-school2.mp4,"[53, 10, 265, 240]",25,1,-1,handspeak
27438,high school,val,https://www.handspeak.com/word/h/high-school.mp4,"[42, 8, 264, 240]",25,1,-1,handspeak
27439,high school,train,https://www.signingsavvy.com/signs/mp4/9/9380.mp4,"[64, 9, 208, 192]",25,1,-1,signingsavvy
27440,high school,test,http://www.aslpro.com/main/h/high_school.swf,"[22, 20, 213, 240]",25,1,-1,aslpro
27441,high school,train,http://www.aslsearch.com/signs/videos/high-school.mp4,"[165, 53, 539, 400]",25,1,-1,aslsearch
65895,hockey,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HO/HOCKEY-1765.mp4,"[205, 31, 505, 370]",25,1,-1,aslsignbank
27633,hockey,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hockey.mp4,"[427, 61, 827, 720]",25,1,-1,startasl
67762,hockey,train,https://youtu.be/tVT6vIQad-g,"[104, 10, 388, 360]",25,1,-1,asllex
27634,hockey,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hockey-bWGm7fx58IY.mp4,"[594, 70, 1562, 1080]",25,1,-1,signschool
27635,hockey,val,https://media.asldeafined.com/vocabulary/1468581289.8724.mp4,"[77, 13, 536, 480]",25,1,-1,asldeafined
27636,hockey,val,https://www.handspeak.com/word/h/hockey.mp4,"[98, 0, 533, 480]",25,1,-1,handspeak
27637,hockey,train,https://www.signingsavvy.com/signs/mp4/6/6390.mp4,"[89, 17, 209, 192]",25,1,-1,signingsavvy
27638,hockey,test,https://www.youtube.com/watch?v=1YYoXedYU3Q,"[340, 56, 911, 720]",25,1,-1,aslu
27639,hockey,train,http://www.aslpro.com/main/h/hockey.swf,"[3, 10, 238, 240]",25,1,-1,aslpro
27662,hold,train,https://media.asldeafined.com/vocabulary/1468581323.2373.mp4,"[82, 15, 533, 480]",25,1,-1,asldeafined
27664,hold,train,https://www.handspeak.com/word/h/hold.mp4,"[67, 0, 586, 480]",25,1,-1,handspeak
27665,hold,train,https://www.signingsavvy.com/signs/mp4/22/22263.mp4,"[52, 22, 210, 192]",25,1,-1,signingsavvy
27666,hold,train,https://www.signingsavvy.com/signs/mp4/22/22264.mp4,"[66, 24, 206, 192]",25,1,-1,signingsavvy
27659,hold,val,https://media.spreadthesign.com/video/mp4/13/96561.mp4,"[56, 14, 254, 240]",25,1,-1,spreadthesign
27670,hold,val,https://www.youtube.com/watch?v=6_RrDZ9k9lE,"[160, 18, 488, 360]",25,1,-1,aslu
27672,hold,train,https://www.youtube.com/watch?v=uyy0V5iKm0g,"[339, 37, 934, 720]",25,1,-1,aslu
27673,hold,test,http://www.aslpro.com/main/h/hold.swf,"[0, 13, 216, 240]",25,1,-1,aslpro
27661,hold,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hold-pqNWC8Si1E4.mp4,"[727, 139, 1515, 1080]",25,1,-1,signschool
27821,honest,train,https://www.youtube.com/watch?v=SiBub8VD5wo,"[0, 0, 360, 240]",25,1974,2003,asl5200
27823,honest,train,https://media.spreadthesign.com/video/mp4/13/456591.mp4,"[68, 0, 234, 240]",25,1,-1,spreadthesign
67767,honest,train,https://youtu.be/eR1BM9KqETk,"[99, 12, 386, 360]",25,1,-1,asllex
27824,honest,train,https://media.asldeafined.com/vocabulary/1468947547.4028.mp4,"[148, 0, 521, 480]",25,1,-1,asldeafined
27825,honest,val,https://www.handspeak.com/word/h/honest.mp4,"[79, 0, 525, 480]",25,1,-1,handspeak
27826,honest,val,https://www.signingsavvy.com/signs/mp4/14/14233.mp4,"[65, 12, 195, 192]",25,1,-1,signingsavvy
27827,honest,train,https://www.signingsavvy.com/signs/mp4/14/14234.mp4,"[65, 12, 199, 192]",25,1,-1,signingsavvy
27828,honest,test,http://www.aslpro.com/main/h/honest.swf,"[28, 9, 222, 240]",25,1,-1,aslpro
27829,honest,train,http://www.aslsearch.com/signs/videos/truth.mp4,"[189, 55, 547, 400]",25,1,-1,aslsearch
28248,hug,train,https://www.youtube.com/watch?v=SiBub8VD5wo,"[0, 0, 360, 240]",25,2419,2455,asl5200
65909,hug,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HU/HUG-154.mp4,"[192, 14, 471, 370]",25,1,-1,aslsignbank
28260,hug,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hug.mp4,"[433, 57, 835, 720]",25,1,-1,startasl
28261,hug,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Hug.mp4,"[515, 44, 1028, 720]",25,1,-1,signschool
28262,hug,val,https://www.handspeak.com/word/h/hug.mp4,"[104, 0, 552, 480]",25,1,-1,handspeak
28263,hug,val,https://www.signingsavvy.com/signs/mp4/22/22882.mp4,"[98, 23, 205, 192]",25,1,-1,signingsavvy
28265,hug,train,https://www.youtube.com/watch?v=NWPBCsg7CNw,"[405, 53, 821, 720]",25,1,-1,nabboud
28266,hug,test,http://www.aslpro.com/main/h/hug.swf,"[2, 7, 250, 240]",25,1,-1,aslpro
28267,hug,train,http://www.aslsearch.com/signs/videos/hug.mp4,"[184, 55, 568, 400]",25,1,-1,aslsearch
28386,hunt,train,https://www.youtube.com/watch?v=SiBub8VD5wo,"[0, 0, 360, 240]",25,2619,2668,asl5200
28396,hunt,train,http://www.aslpro.com/main/h/hunt.swf,"[0, 10, 225, 240]",25,1,-1,aslpro
28397,hunt,train,http://www.aslsearch.com/signs/videos/hunt.mp4,"[186, 47, 553, 400]",25,1,-1,aslsearch
65912,hunt,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HU/HUNT-1754.mp4,"[115, 35, 504, 370]",25,1,-1,aslsignbank
28389,hunt,val,https://media.spreadthesign.com/video/mp4/13/456611.mp4,"[68, 0, 258, 240]",25,1,-1,spreadthesign
67780,hunt,val,https://youtu.be/sqihuQHxvnU,"[99, 9, 386, 360]",25,1,-1,asllex
28391,hunt,train,https://www.handspeak.com/word/h/hunt.mp4,"[32, 15, 277, 240]",25,1,-1,handspeak
28394,hunt,test,https://www.signingsavvy.com/signs/mp4/6/6817.mp4,"[72, 14, 206, 192]",25,1,-1,signingsavvy
28395,hunt,train,https://www.signingsavvy.com/signs/mp4/7/7592.mp4,"[85, 17, 230, 192]",25,1,-1,signingsavvy
28875,image,train,https://www.youtube.com/watch?v=K1YuKDdDp_k,"[0, 0, 360, 240]",25,378,424,asl5200
28885,image,train,http://www.aslpro.com/main/i/image.swf,"[2, 15, 249, 240]",25,1,-1,aslpro
28886,image,train,http://www.aslsearch.com/signs/videos/image.mp4,"[184, 57, 559, 400]",25,1,-1,aslsearch
28876,image,train,https://media.spreadthesign.com/video/mp4/13/480850.mp4,"[55, 0, 268, 240]",25,1,-1,spreadthesign
28877,image,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Image%2C%20Picture-qmGvlGKLGeI.mp4,"[739, 75, 1618, 1078]",25,1,-1,signschool
28878,image,val,https://media.asldeafined.com/vocabulary/1468665345.4222.mp4,"[34, 11, 552, 480]",25,1,-1,asldeafined
28879,image,train,https://www.handspeak.com/word/i/image.mp4,"[69, 0, 288, 240]",25,1,-1,handspeak
28880,image,test,https://www.handspeak.com/word/i/images.mp4,"[90, 0, 284, 240]",25,1,-1,handspeak
28881,image,train,https://www.signingsavvy.com/signs/mp4/5/5976.mp4,"[73, 6, 225, 192]",25,1,-1,signingsavvy
65939,influence,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IN/INFLUENCE-649.mp4,"[177, 13, 487, 370]",25,1,-1,aslsignbank
29614,influence,train,https://media.spreadthesign.com/video/mp4/13/58317.mp4,"[22, 0, 269, 240]",25,1,-1,spreadthesign
29615,influence,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Influence-uwUDWxNXDRg.mp4,"[685, 58, 1707, 1080]",25,1,-1,signschool
29616,influence,train,https://media.asldeafined.com/vocabulary/1468666829.458.mp4,"[46, 5, 567, 480]",25,1,-1,asldeafined
29617,influence,val,https://www.handspeak.com/word/i/influence-all.mp4,"[3, 0, 584, 480]",25,1,-1,handspeak
29618,influence,val,https://www.handspeak.com/word/i/influence.mp4,"[70, 0, 587, 480]",25,1,-1,handspeak
29619,influence,train,https://www.signingsavvy.com/signs/mp4/8/8587.mp4,"[60, 15, 214, 192]",25,1,-1,signingsavvy
29620,influence,test,http://www.aslpro.com/main/i/influence.swf,"[13, 1, 221, 240]",25,1,-1,aslpro
29621,influence,train,http://www.aslsearch.com/signs/videos/influence.mp4,"[207, 62, 559, 400]",25,1,-1,aslsearch
68308,interesting,train,https://www.youtube.com/watch?v=8wwNxl6AbgU,"[354, 31, 927, 720]",25,1,52,lillybauer
30177,interesting,train,https://www.handspeak.com/word/i/interesting.mp4,"[154, 0, 593, 480]",25,1,-1,handspeak
30169,interesting,train,https://media.spreadthesign.com/video/mp4/13/308020.mp4,"[70, 10, 237, 240]",25,1,-1,spreadthesign
30180,interesting,train,https://www.youtube.com/watch?v=YriRPvdErog,"[351, 37, 964, 720]",25,1,-1,aslu
30170,interesting,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Interesting%202-DCXsBRguNR0.mp4,"[836, 57, 1729, 1080]",25,1,-1,signschool
30171,interesting,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Interesting%202-qViD43XlfhI.mp4,"[709, 87, 1604, 1080]",25,1,-1,signschool
30172,interesting,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Interesting%203-UicEy8GbH3s.mp4,"[649, 52, 1496, 1080]",25,1,-1,signschool
30173,interesting,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Interesting-2KnhfiMHh7E.mp4,"[851, 63, 1739, 1080]",25,1,-1,signschool
30175,interesting,train,https://media.asldeafined.com/vocabulary/1468667681.523.mp4,"[69, 15, 551, 480]",25,1,-1,asldeafined
30256,interpreter,train,https://www.youtube.com/watch?v=K1YuKDdDp_k,"[0, 0, 360, 240]",25,1499,1555,asl5200
65954,interpreter,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IN/INTERPRETER-1722.mp4,"[204, 36, 509, 369]",25,1,-1,aslsignbank
67795,interpreter,train,https://youtu.be/tksEwBhbBm4,"[95, 18, 372, 360]",25,1,-1,asllex
30257,interpreter,train,https://media.spreadthesign.com/video/mp4/13/51869.mp4,"[42, 0, 269, 240]",25,1,-1,spreadthesign
30258,interpreter,val,https://media.asldeafined.com/vocabulary/1468668022.8755.mp4,"[79, 10, 572, 480]",25,1,-1,asldeafined
30259,interpreter,val,https://www.handspeak.com/word/i/interpreter.mp4,"[48, 0, 280, 240]",25,1,-1,handspeak
30260,interpreter,train,https://www.signingsavvy.com/signs/mp4/22/22786.mp4,"[69, 20, 217, 192]",25,1,-1,signingsavvy
30261,interpreter,test,https://www.youtube.com/watch?v=-ydIEL6j0Gc,"[357, 33, 915, 720]",25,1,-1,aslu
30262,interpreter,train,http://www.aslsearch.com/signs/videos/interpreter.mp4,"[236, 43, 507, 400]",25,1,-1,aslsearch
30559,iran,train,https://media.spreadthesign.com/video/mp4/13/455317.mp4,"[41, 0, 246, 240]",25,1,-1,spreadthesign
30560,iran,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/iran.mp4,"[371, 55, 814, 720]",25,1,-1,startasl
30561,iran,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Iran%2C%20Quad-eJXKG2oE31M.mp4,"[389, 96, 1587, 1080]",25,1,-1,signschool
30562,iran,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Iran-DEX22ndvvfY.mp4,"[437, 97, 1599, 1080]",25,1,-1,signschool
30563,iran,val,https://media.asldeafined.com/vocabulary/1546574125.4292.mp4,"[69, 69, 515, 480]",25,1,-1,asldeafined
30564,iran,val,https://www.handspeak.com/word/i/iran.mp4,"[13, 0, 294, 240]",25,1,-1,handspeak
30565,iran,train,https://www.signingsavvy.com/signs/mp4/1/1818.mp4,"[70, 16, 217, 192]",25,1,-1,signingsavvy
30566,iran,test,https://www.signingsavvy.com/signs/mp4/4/4978.mp4,"[63, 16, 212, 192]",25,1,-1,signingsavvy
30567,iran,train,https://www.youtube.com/watch?v=lWgoRSVEz9s,"[302, 44, 982, 720]",25,1,-1,aslu
30748,italy,train,https://media.asldeafined.com/vocabulary/1468668665.7280.mp4,"[93, 15, 551, 480]",25,1,-1,asldeafined
30749,italy,train,https://www.handspeak.com/word/i/italy-isl.mp4,"[74, 0, 586, 480]",25,1,-1,handspeak
30752,italy,train,https://www.youtube.com/watch?v=CFYyKuV10xo,"[335, 55, 949, 720]",25,1,-1,aslu
65969,italy,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IT/ITALY-1714.mp4,"[201, 30, 517, 370]",25,1,-1,aslsignbank
67801,italy,val,https://youtu.be/gAWkULM7_6w,"[99, 15, 357, 360]",25,1,-1,asllex
30754,italy,val,http://www.aslpro.com/main/i/italy_b.swf,"[22, 15, 198, 240]",25,1,-1,aslpro
30755,italy,train,http://www.aslsearch.com/signs/videos/italy.mp4,"[240, 46, 505, 400]",25,1,-1,aslsearch
30745,italy,test,https://media.spreadthesign.com/video/mp4/13/455334.mp4,"[48, 0, 237, 240]",25,1,-1,spreadthesign
30746,italy,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Italy%202-eMfws1BLLCA.mp4,"[520, 101, 1458, 1066]",25,1,-1,signschool
31092,jewish,train,https://www.youtube.com/watch?v=8kWVajLqBL4,"[0, 0, 360, 240]",25,430,486,asl5200
65979,jewish,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/JE/JEWISH-1706.mp4,"[205, 36, 514, 369]",25,1,-1,aslsignbank
67806,jewish,train,https://youtu.be/vBrd0Es-CjA,"[102, 22, 378, 360]",25,1,-1,asllex
31093,jewish,train,https://media.spreadthesign.com/video/mp4/13/96639.mp4,"[90, 15, 268, 240]",25,1,-1,spreadthesign
31094,jewish,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hebrew%2C%20Jew%2C%20Jewish%2C%20Judaism-hN1cj_e7fcU.mp4,"[768, 42, 1506, 1080]",25,1,-1,signschool
31095,jewish,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Jewish%2C%20Israel-F2NsgO4tj5E.mp4,"[722, 107, 1426, 1071]",25,1,-1,signschool
31096,jewish,train,https://www.signingsavvy.com/signs/mp4/22/22247.mp4,"[87, 21, 201, 192]",25,1,-1,signingsavvy
31097,jewish,test,https://www.youtube.com/watch?v=Ko0htMaC7BI,"[309, 38, 923, 720]",25,1,-1,aslu
31098,jewish,train,http://www.aslpro.com/main/j/jewish.swf,"[1, 10, 224, 240]",25,1,-1,aslpro
31251,judge,train,https://www.youtube.com/watch?v=8kWVajLqBL4,"[0, 0, 360, 240]",25,577,639,asl5200
31259,judge,train,https://www.handspeak.com/word/j/judge-opinion.mp4,"[69, 0, 616, 480]",25,1,-1,handspeak
31260,judge,train,https://www.signingsavvy.com/signs/mp4/3/3331.mp4,"[59, 14, 224, 192]",25,1,-1,signingsavvy
67808,judge,train,https://youtu.be/F_CYRs_UBy0,"[98, 11, 389, 360]",25,1,-1,asllex
